ID,Title,Artist Name,Completion Year,Image URL,Width,Height,Genres,Styles,Artist ID,Description,Location
577274e7edc2cb3880cce547,Zodiac,Mucha Alphonse,1896.0,https://uploads5.wikiart.org/00380/images/alphonse-mucha/mucha-zodiac-portfolio-arts-group.jpg!Large.jpg,436,600,allegorical painting,Art Nouveau (Modern),57726d85edc2cb3880b48df8,"'Zodiac' was Mucha's first work under his contract with the printer Champenois and was originally designed as an in-house calendar for the company. In this composition, Mucha incorporated twelve zodiac signs in the halo-like disk behind the woman's head, one of Mucha's customary motifs. The majestic beauty of the woman is emphasised by her regal bearing and elaborate jewellery.

The striking design of the 'Zodiac' calendar quickly attracted the attention of Léon Deschamps, chief editor of 'La Plume'; he bought the rights to distribute it as the magazine's calendar for 1897. It became one of Mucha's most popular designs; at least nine variants of this lithograph are known, including this one which was printed without text to serve as a decorative panel.",
57726f77edc2cb3880baa4c5,The Garden of Earthly Delights,Bosch Hieronymus,1515.0,https://uploads7.wikiart.org/images/hieronymus-bosch/the-garden-of-earthly-delights-1515-7.jpg!Large.jpg,750,380,religious painting,Northern Renaissance,57726d7fedc2cb3880b481c6,"By far the best known and most ambitious work, The Garden of Earthly Delights illustrates Bosch’s individual artistic style, containing the most vivid imagery and complexity of symbolic meaning. The triptych is generally thought to be a warning of the dangers of giving in to temptation, but has been subject to vast amounts of conjecture and scrutiny, and critics and historians are split in two directions. Whereas some believe that the middle panel, which depicts a fantastical world of nudes in sexual engagement, large fruits, and other suggestive elements, is simply an illustration of paradise lost, others believe that it is a moral warning, which will lead you to hell, as it is depicted in the third panel of the series. Although there are many contradictory explanations, it is generally thought to be a warning against lust, one of the seven deadly sins. ",
57726ee6edc2cb3880b8adbb,Portrait of Adele Bloch-Bauer I,Klimt Gustav,1907.0,https://uploads0.wikiart.org/images/gustav-klimt/portrait-of-adele-bloch-bauer-i(1).jpg!Large.jpg,600,600,portrait,Art Nouveau (Modern),57726d7eedc2cb3880b47e13,"This painting, which took three years to complete, was commissioned by the wealthy industrialist Ferdinand Bloch-Bauer, who made his money in the sugar industry. Ferdinand Bloch-Bauer favored the arts, especially Klimt, and commissioned him to complete another portrait of his wife Adele in 1912. Adele Bloch-Bauer was the only person to be painted twice by Klimt. This painting is perhaps most famous not for its artistic quality, but because of its scandalous history since inception. Upon her death, Adele Bloch-Bauer wished the painting to be given to the Austrian State Gallery, but it was seized by advancing German forces in World War II. In 1945, Ferdinand Bloch-Bauer designated the paintings to be the property of his nephew and nieces, including Maria Altmann. Nonetheless, the Austrian government retained ownership of the painting, and was not returned to the Altmann family until 2006 after a long court battle. The painting was then sold at auction for $135 million dollars, which at that time was the highest price paid at auction for a painting. It is now displayed the Neue Art Gallery in New York. ",
57726e2fedc2cb3880b61b5c,Avond (Evening): The Red Tree,Mondrian Piet,1910.0,https://uploads7.wikiart.org/images/piet-mondrian/avond-evening-the-red-tree-1910.jpg!Large.jpg,750,534,landscape,Neo-Impressionism,57726d7bedc2cb3880b47ad4,"One of Mondrian’s earliest paintings, this was the first in which he implemented his color palette of red, blue and yellow, the three primary colors. Also as one of his earlier paintings, it was still a clearly representational form of a tree. As a budding artist, Mondrian began painting simple pastoral landscapes of his home country, and these paintings evolved from those beginning artistic ideas. In the abstraction of the color of the tree and the simple design, Mondrian’s aesthetic style is already present in this simple landscape. This post-impressionistic piece was only a stepping stone in the artist’s development into his ideal form of neo-plasticism.  ",
57726e82edc2cb3880b750a4,Composition IV,Kandinsky Wassily,1911.0,https://uploads2.wikiart.org/00475/images/wassily-kandinsky/composition-iv-1911.jpg!Large.jpg,750,475,abstract,Abstract Art,57726d7dedc2cb3880b47cb0,"An interesting story that indicates Kandinsky’s intellectual examination in the creation of his works revolves around this composition. He became exhausted during the months of studying he went through in preparation for this painting, and decided to go for a walk. His assistant at the time, Gabrielle Munter, who was tidying up the studio in the artist’s absence, inadvertently turned the canvas on its side. Upon Kandinsky’s return, he saw the canvas, fell to his knees and began weeping at the beauty of the painting. His newly found perspective on the piece would change his artistic vision and direction for the rest of his life. ",Munich / MonacoGermany
577275d8edc2cb3880cf7406,Girl with a White Dog,Freud Lucian,1952.0,https://uploads5.wikiart.org/images/lucian-freud/girl-with-a-white-dog.jpg!Large.jpg,750,559,nude painting (nu),Expressionism,57726d86edc2cb3880b490ab,"Typical of Freud's early period, Girl with a White Dog was created using a sable brush, which he used to apply the paint with linear precision, almost like a drawing. The subtle shading evokes a host of textures exuding softness, warmth, and the absence of immediate tension. The robe has slipped off the sitter's shoulder, exposing her right breast. Coupled with the absent stare of the woman and the dog, the muted colors and faint contours give this composition an overall flatness.

The sitter is Kitty Garman, Freud's first wife, and a noted beauty whose father was artist Jacob Epstein. The dog was one of two bull terriers they were given as a wedding gift.

Freud painted many portraits of Kitty during their brief marriage, which ended in divorce in 1952, due to his chronic infidelities. A weariness in the sitter's expression, the deep hollows under her eyes and the self-supporting gesture of the hand under the left breast hint at her discontent, despite this moment of calm. The analytic distance that came to characterize Freud's brilliance as an observer is reinforced by the absence of a name in the title, despite his intimate connection to the subjects. He was able to see certain things better because he remained aloof.",
57726efcedc2cb3880b92bc4,The Desperate Man (Self-Portrait),Courbet Gustave,1845.0,https://uploads4.wikiart.org/00475/images/gustave-courbet/gustave-courbet-le-d-sesp-r-1843.jpg!Large.jpg,733,600,self-portrait,Romanticism,57726d7eedc2cb3880b47e3f,"Many of Courbet’s early paintings from the 1840’s are self-portraits, such as this one. As he had yet to truly develop his realistic painting style, many of these self-portraits are Romantic in style, illustrating the smooth lines and perfection of form of the Romantic school of painting. As a method of self-promotion and advertisement, Courbet made an impression with his self-portraits, and used them to find his own artistic style. After this period, Courbet became convinced that painters should illustrate the world around them as they see it and his realistic work in the later 1840’s gained support among younger realist and neo-romantic painters. ",
57727671edc2cb3880d162f0,Chop Suey,Hopper Edward,1929.0,https://uploads8.wikiart.org/images/edward-hopper/chop-suey-1929.jpg!Large.jpg,724,600,genre painting,Social Realism,57726d87edc2cb3880b49321,"According to art scholar David Anfam, one ""striking detail of Chop Suey is that its female subject faces her doppelgänger.""  Others have pointed out it would not be so unusual for two women to be wearing similar hats, and that it is presumptuous to claim doppelgängers when one subject's face is not visible to the viewer. The painting has an interior subject matter, being inside of a cafe, and does not focus on any one given figure. As with many of Hopper's works, the painting features close attention to the effects of light on his subjects.",
57726e25edc2cb3880b60a48,The Scream,Munch Edvard ,1893.0,https://uploads2.wikiart.org/images/edvard-munch/the-scream-1893(2).jpg!Large.jpg,483,600,genre painting,Expressionism,57726d7bedc2cb3880b47a89,"The Scream is the best known and most frequently reproduced of all Munch’s motifs. With its expressive colours, its flowing lines and striking overall effect, its appeal is universal.

Despite radical simplification, the landscape in the picture is recognisable as the Kristiania Fjord seen from Ekeberg, with a broad view over the fjord, the town and the hills beyond. In the background to the left, at the end of the path with the balustrade that cuts diagonally across the picture, we see two strolling figures, often regarded as two friends whom Munch mentions in notes relating to the picture. But the figure in the foreground is the first to capture the viewer’s attention. Its hands are held to its head and its mouth is wide open in a silent scream, which is amplified by the undulating movement running through the surrounding landscape. The figure is ambiguous and it is hard to say whether it is a man or a woman, young or old – or even if it is human at all.

As with many of Munch’s pictures, it is assumed that here as well his starting point was private feelings and experience. His diaries contain several remarks that seem to form a background to this depiction of existential angst, among them the following: “I was walking along the road with two friends – Then the sun went down – The sky suddenly turned to blood and I felt a great scream in nature –”.

The Scream was first exhibited at Munch’s solo exhibition in Berlin in 1893. It was a central element in “The Frieze of Life”, and has been the theme of probing analysis and many suggested interpretations. The painting also exists in a later version, which is in the possession of the Munch Museum. In addition Munch worked with the motif in drawings, pastels and prints.
",OsloNorway
577275e6edc2cb3880cf8b29,Dante and Virgil,Bouguereau William-Adolphe,1850.0,https://uploads8.wikiart.org/00142/images/57726d86edc2cb3880b49101/william-bouguereau-dante-and-virgile-google-art-project-2.jpg!Large.jpg,478,600,illustration,Neoclassicism,57726d86edc2cb3880b49101,"Having failed on two occasions to win the Prix de Rome (1848 and 1849), Bouguereau was hungry for revenge. His early submissions to the Salon reveal this fierce desire to succeed. After his ambitious Equality before Death (1849), the young man aimed to create an impression once again. He put forward an even larger painting inspired by Dante whose work was much loved by the Romantics and who captured all its dramatic beauty. This painting was inspired by a short scene from the Inferno, set in the eighth circle of Hell (the circle for falsifiers and counterfeiters), where Dante, accompanied by Virgil, watches a fight between two damned souls: Capocchio, a heretic and alchemist is attacked and bitten on the neck by Gianni Schicchi who had usurped the identity of a dead man in order to fraudulently claim his inheritance.

The critic and poet Théophile Gautier was very complimentary: ""Gianni Schicchi throws himself at Capocchio, his rival, with a strange fury, and Monsieur Bouguereau depicts magnificently through muscles, nerves, tendons and teeth, the struggle between the two combatants. There is bitterness and strength in this canvas – strength, a rare quality!” In fact, Bouguereau here shows great boldness. He is exploring the aesthetic boundaries: exaggerating the muscle structure to the point of distorting it, exaggerating the poses, contrasting colour and shadows, depicting monstrous figures and groups of damned souls. We are particularly reminded of the sublime visions of Romantic artists like Blake (1757-1827), Füssli (1741-1825), and Lawrence (1769-1830). Everything in this painting underlines the feeling of terribilita and horror: a theme to which Bouguereau would never again return.",
577270a9edc2cb3880bee499,Ad Parnassum,Klee Paul,1932.0,https://uploads5.wikiart.org/images/paul-klee/to-the-parnassus-1932(2).jpg!Large.jpg,750,590,cityscape,Expressionism,57726d81edc2cb3880b483ee,"This painting, considered Klee’s masterpiece, is an example of Klee’s masterful skill with color. Small blocks of shifting colors float through the background, set in place with a thick black outline, evincing the idea of a building or a house. It is also the finest example of Klee’s ability in pointillism and technical ability as an artist. As an artist with great skill with color, he was also a great teacher at color mixing and theory. He wrote his great treatise, a collection of lectures, entitled Writings on Form and Design Theory, which is considered one of the most influential writings in modern art. ",
577273f6edc2cb3880ca526f,Die große Welle vor Kanagawa,Katsushika Hokusai,1831.0,https://uploads6.wikiart.org/00129/images/katsushika-hokusai/the-great-wave-off-kanagawa.jpg!Large.jpg,750,504,marina,Ukiyo-e,57726d84edc2cb3880b48c21,"This is the most famous print created by Katsushika Hokusai, and it continues to grow in popularity and recognition worldwide. The image is of two boats, full of Japanese sailors, coming up against the namesake of the print, the Great Wave. The wave looks as if it will swallow the boats whole, and that the boat men are sure to be devoured in the wave. Although it is such a strong image, it is simplistically beautiful, with curling blue waves and white frothy tips, which menacingly curl down into points, like claws ready to scoop the sailors out of the sea. ",
57726e41edc2cb3880b6935f,Netherlandish Proverbs,Bruegel the Elder Pieter,1559.0,https://uploads5.wikiart.org/images/pieter-bruegel-the-elder/netherlandish-proverbs-1559.jpg!Large.jpg,750,531,allegorical painting,Northern Renaissance,57726d7cedc2cb3880b47b32,"Also entitled The Blue Cloak or The Topsy Turvy World, this painting contains a literal illustration of idioms and aphorisms of 16th century Flemish life. Whereas some of the idioms have been lost to history, others are still relevant and in use today. Although other artists and authors had produced paintings and books on proverbs, this painting is considered to be the first large-scale rendition of the theme. The proverbs, of which there are over 100, as well as the early titles, are meant to illustrate human stupidity and foolishness. The painting was so popular that Pieter Brueghel the Younger reproduced up to twenty copies of it, many of which included various renditions on the proverbs. ",
57726e5cedc2cb3880b6baf8,Liberty Leading the People,Delacroix Eugene ,1830.0,https://uploads1.wikiart.org/00458/images/eugene-delacroix/liberty-leading-the-people-delacroix-eug-ne-1830.JPG!Large.JPG,750,599,"history painting, symbolic painting",Romanticism,57726d7cedc2cb3880b47baa,"Perhaps Delacroix’s most influential and most recognizable paintings, Liberty Leading the People was created to commemorate the July Revolution of 1830, which removed Charles X of France from power. Delacroix wrote in a letter to his brother that a bad mood that had been hold of him was lifting due to the painting on which he was embarking (the Liberty painting), and that if he could not fight for his country then at least he would paint for it. The French government bought the painting in 1831, with plans to hang it in the room of the new king Louis-Philippe, but it was soon taken down for its revolutionary content. Lady Liberty was eventually the model for the Statue of Liberty, which was given to the United States 50 years later, and has also been featured on the French banknote. ",
577274e5edc2cb3880cce204,Poster for Victorien Sardou`s Gismonda starring Sarah Bernhardt at the Théâtre de la Renaissance in Paris,Mucha Alphonse,1894.0,https://uploads3.wikiart.org/images/alphonse-mucha/poster-for-victorien-sardou-s-gismonda-starring-sarah-bernhardt-at-the-théâtre-de-la-1894.jpg!Large.jpg,231,600,poster,Art Nouveau (Modern),57726d85edc2cb3880b48df8,"'Gismonda', Victorien Sardou's four-act play, was premiered in the autumn of 1894 at the Théâtre de la Renaissance in Paris. Sarah Bernhardt was both director and actor. This poster by Mucha was produced to promote the new production which opened on 4 January, 1895.

Mucha portrayed Bernardt as an exotic Byzantine noblewoman wearing a splendid gown and an orchid headdress with a palm branch in her hand. This costume was worn in the last act, the climax of the play, where she joined the Easter procession. Placing her life-size figure on an arched platform, Mucha rendered the beauty and dignity of her personality onstage rather than representing her realistic features or the story.

Delighted with Mucha's design, Bernhardt continued to use this poster for her American tour in 1896.",
57726ee4edc2cb3880b8aa9d,"University of Vienna Ceiling Paintings (Medicine), detail showing Hygieia",Klimt Gustav,1907.0,https://uploads5.wikiart.org/images/gustav-klimt/hygeia-detail-of-medicine-1907.jpg!Large.jpg,414,600,allegorical painting,Art Nouveau (Modern),57726d7eedc2cb3880b47e13,"In 1894, Klimt was commissioned to paint the ceilings in the University of Vienna’s great hall. The commission included three paintings, Philosophy, Medicine, and Jurisprudence. When Klimt presented them to the university upon completion, they were determined to be pornographic in nature, and filled with “perverted excess.” The university would not display them. Medicine was the second painting in the series, and depicted the river of life, and the continuity of life and death, and had no allusions to medicine or the science of healing. Because of this, he was attacked by critics, who pointed out that Vienna at the time was engaging in major medical advancements, and that the painting did not depict anything about either prevention or cure. In 1945, the paintings were destroyed in Germany by advancing forces, the only remaining portions being a photograph of a portion of Medicine, and certain drawings and preliminary sketches. ",
57726e2fedc2cb3880b61b1c,The Gray Tree,Mondrian Piet,1911.0,https://uploads3.wikiart.org/images/piet-mondrian/the-gray-tree-1911.jpg!Large.jpg,750,550,landscape,Cubism,57726d7bedc2cb3880b47ad4,"Mondrian also experimented with other art forms before settling on his own neo-plastic form, including post-impressionism, pointillism, and cubism, the latter of which this is an example. This piece contains interlocking blocks, which form together in the shape of a tree. But unlike cubist artists from whom he took his cue, such as Picasso and Georges Braque, Mondrian had yet to merge his artistic style with his spiritual pursuits, and as such this was only one of a few of such cubist experiments. Mondrian still had a few years to go before he would begin to fins his real voice as an artist, although one could argue that his style was ever-changing, culminating in his masterpieces in his later years of life. ",
577274e6edc2cb3880cce324,Spring,Mucha Alphonse,1896.0,https://uploads6.wikiart.org/images/alphonse-mucha/spring-1896.jpg!Large.jpg,310,600,allegorical painting,Art Nouveau (Modern),57726d85edc2cb3880b48df8,"'The Seasons' was Mucha's first set of decorative panels and it became one of his most popular series. It was so popular that Mucha was asked by Champenois to produce at least two more sets based on the same theme in 1897 and 1900. Designs for a further two sets also exist.

The idea of personifying the seasons was nothing new - examples could be found in the works of the Old Masters' as well as in Champenois's other publications. However, Mucha's nymph-like women set against the seasonal views of the countryside breathed new life into the classic theme. In the four panels shown here, Mucha captures the moods of the seasons - innocent Spring, sultry Summer, fruitful Autumn and frosty Winter, and together they represent the harmonious cycle of Nature.",
